"Country.Name","Year","Adolescent.fertility.rate..births.per.1.000.women.ages.15.19.","Foreign.direct.investment..net.inflows....of.GDP.","GDP..current.US..","GNI..current.US..","Gross.national.expenditure....of.GDP.","Mobile_Cellular","Mobile_Cellular_Per100","Internet_Usage","Access_Electricity","Access.to.electricity..urban....of.urban.population.","Adjusted.savings..net.national.savings....of.GNI.","Employers..total....of.total.employment...modeled.ILO.estimate.","Foreign.direct.investment..net..BoP..current.US..","Labor.force..female....of.total.labor.force.","Urban.population....of.total.population.","Urban.population.growth..annual...","Compulsory.education..duration..years.","Access.to.electricity..rural....of.rural.population.","Fixed.broadband.subscriptions","Fixed_Broadband","Computer..communications.and.other.services....of.commercial.service.exports.","Computer..communications.and.other.services....of.commercial.service.imports.","Adjusted.net.national.income..current.US..","Communications_Imports","Cost.of.business.start.up.procedures....of.GNI.per.capita.","GNI..constant.2015.US..","Labor.force.participation.rate.for.ages.15.24..total......national.estimate.","Adjusted.net.national.income.per.capita..annual...growth.","Employment.to.population.ratio..ages.15.24..total......national.estimate.","Gini_Index","Poverty_Rate","Poverty_Gap","Labor.force.with.basic.education....of.total.working.age.population.with.basic.education.","Labor.force.with.advanced.education....of.total.working.age.population.with.advanced.education.","School.enrollment..tertiary....gross.","School.enrollment..primary.and.secondary..gross...gender.parity.index..GPI.","Educational.attainment..at.least.completed.lower.secondary..population.25...total......cumulative.","International.tourism..expenditures..current.US..","Secure.Internet.servers","Secure.Internet.servers..per.1.million.people.","Primary.completion.rate..total....of.relevant.age.group.","Adolescents.out.of.school....of.lower.secondary.school.age.","Internet_Female","Internet_Male","Internet_Gender_Gap","Mobile_Penetration_Ratio","Connectivity_Score","Log_Internet_Usage","Log_Mobile_Cellular","Log_Poverty_Gap","Log_Communications_Imports","Log_Fixed_Broadband","Poverty_Quartile","Internet_Level","Digital_Divide","Mobile_Internet_Interaction","Broadband_Mobile_Interaction","Poverty_Internet_Impact","Gini_Internet_Impact","Internet_Gender_Gap_Cat","Mobile_Penetration_Level","Connectivity_Level","Poverty_Connectivity_Group","Scaled_Internet_Usage","Scaled_Mobile_Cellular_Per100","Scaled_Fixed_Broadband","Scaled_Poverty_Gap","Scaled_Gini_Index","Scaled_Communications_Imports"
"Armenia",2017,21.38,2.19,11527458709,11933013893,110.77,3490000,122.32,64.74,99.7,99.8,3.36,0.62,-223691166.8,50.94,63.1,-0.45,12,99.5,315000,10.82,25.76,9.1,10354023834,10.5,0.9,11774009720,35.12,10.89,21.71,33.6,0.8,0.1,34.55,73.61,53.59,NA,96.59,1.218e+09,799,280.16,102.76,3.02,63.44,66.31,2.87,1.2232,65.96,4.18570756823607,15.0654125807115,0.0953101798043249,2.4423470353692,2.46979301197795,3,"High","Above Average",79.189968,1323.5024,64.67526,42.98736,"Low_Gap","Adequately_Penetrated",2,"Low_Access_High_Poverty",0.165309285414909,0.204857827560159,-0.714101848464278,-0.527424184576776,-0.232013877448534,-1.91066519213752
"Armenia",2018,19.53,2.14,12457940695,12658281184,113.69,3580000,126.18,68.25,99.9,99.9,2.29,0.62,-259842543,51.09,63.15,-0.47,12,99.9,347000,11.94,24.56,10.91,10947568530,12.52,0.8,12171108058,39.94,4.7,28.93,34.4,1.3,0.2,39.43,74.29,56.17,1.02,99.48,1.335e+09,989,348.66,100.24,1.55,66.9,69.89,2.99,1.2618,68.79,4.23772314506745,15.0908736377065,0.182321556793955,2.60417007061482,2.56032328907275,3,"High","Above Average",86.11785,1506.5892,68.1135,44.772,"Low_Gap","Adequately_Penetrated",2,"Low_Access_High_Poverty",0.312815814292961,0.359243004262069,-0.625311087063357,-0.433874203495272,-0.124685848297974,-1.77397069941881
"Armenia",2019,19.04,0.74,13619290539,13798994782,113.41,3620000,128.3,66.54,100,100,-2.67,0.94,-233282275.3,51.95,63.22,-0.45,12,100,386000,13.28,22.38,10.06,11908830642,11.55,0.8,13058359835,38.02,6.35,28.45,30,1,0.1,41.86,71.01,53.31,1.03,99.63,1.543e+09,1416,502.02,97.23,1.47,67.23,65.79,-1.44,1.283,69.3733333333333,4.21272001495742,15.101984860045,0.0953101798043249,2.52972066557779,2.65885995691144,3,"High","Above Average",85.37082,1703.824,66.47346,46.578,"Female_Higher","Adequately_Penetrated",2,"Low_Access_High_Poverty",0.240953659198526,0.444034862968817,-0.519079283244398,-0.527424184576776,-0.714990008626054,-1.83961112414017
"Austria",2008,11.38,1.46,4.32e+11,4.36e+11,95.56,10800000,129.98,72.87,100,100,11.99,4.68,21601880265,46.13,57.97,-0.17,9,100,1730000,20.77,31.93,37.54,3.63e+11,37.72,5.1,3.75e+11,58.61,1.24,53.49,30.4,0.5,0.2,37.77,75.45,66.2,0.97,NA,NA,NA,NA,NA,1.11,66.87,78.98,12.11,1.2998,74.54,4.30230679154065,16.195056784687,0.182321556793955,3.65635626240838,3.08053287524646,2,"High","Above Average",94.716426,2699.6846,72.72426,50.71752,"High_Gap","Adequately_Penetrated",3,"High_Access_Low_Poverty",0.506969707004244,0.511228411377938,0.0747089336242618,-0.433874203495272,-0.661325994050774,-0.0686730674824459
"Austria",2009,10.71,3.56,4.02e+11,4.02e+11,96.94,11400000,137.05,73.45,100,100,7.34,4.73,1258109966,46.48,57.68,-0.23,9,100,1880000,22.51,33.29,37.55,3.31e+11,37.75,5.1,3.6e+11,58.48,-5.31,52.1,31.5,0.7,0.4,37.65,75.84,67.99,0.97,NA,NA,NA,NA,NA,1.11,68.26,78.75,10.49,1.3705,77.67,4.31012775913002,16.249124001084,0.336472236621213,3.65713075579936,3.15742586255198,3,"High","Above Average",100.663225,3084.9955,73.1562,50.31325,"High_Gap","Adequately_Penetrated",3,"Medium_Balance",0.531344005223409,0.79400126093299,0.212651723657836,-0.246774241332266,-0.513749953968754,-0.0666429512539502
"Austria",2010,10.43,-5.61,3.92e+11,3.96e+11,96.6,12200000,146.37,75.17,100,100,8.25,4.77,7679700298,46.59,57.4,-0.25,9,100,2050000,24.51,31.34,35.2,3.26e+11,35.4,5.2,3.67e+11,57.22,1.67,51.68,30.3,0.5,0.3,36.93,75.47,75.04,0.97,99.26,NA,5772,690.15,NA,1.34,70.74,79.69,8.95,1.4637,82.0166666666667,4.3329676843847,16.3169465916707,0.262364264467491,3.5945687746427,3.23907053215372,2,"Very High","Above Average",110.026329,3587.5287,74.94449,52.39349,"High_Gap","Adequately_Penetrated",4,"High_Access_Low_Poverty",0.603626406838864,1.16676546996454,0.371206654730909,-0.340324222413769,-0.674741997694594,-0.225668722486111
"Austria",2011,9.61,5.32,4.32e+11,4.33e+11,97.42,13000000,155.19,78.74,100,100,8.75,4.68,15161341821,46.79,57.12,-0.16,10,100,2100000,24.99,33.25,36.16,3.58e+11,36.34,5.2,3.72e+11,58.01,1.19,52.68,30.8,0.4,0.3,37.43,76.07,77.26,0.97,99.16,NA,8966,1068.44,100.62,1.3,73.77,83.81,10.04,1.5519,86.3066666666667,4.37877134195321,16.3804599923489,0.262364264467491,3.62006513811358,3.2577118486534,2,"Very High","Above Average",122.196606,3878.1981,78.50378,54.48808,"High_Gap","Over_Penetrated",4,"High_Access_Low_Poverty",0.753654414843037,1.51953159911243,0.409259838188447,-0.340324222413769,-0.607661979475494,-0.162058413993246
"Austria",2012,9.05,1.27,4.09e+11,4.1e+11,97.3,13600000,161.19,80.03,100,100,8.16,4.62,13225677746,46.95,57.15,0.51,10,100,2130000,25.26,35.17,38.61,3.37e+11,38.78,4.9,3.72e+11,58.15,-0.85,52.59,30.5,0.6,0.4,36.82,76.65,79.55,0.97,99.16,NA,13601,1613.41,96.5,1.34,76.04,84.11,8.06999999999999,1.6119,88.8266666666667,4.39481945647263,16.4255804242357,0.336472236621213,3.68336427342583,3.26804686887465,2,"Very High","Above Average",129.000357,4071.6594,79.70988,55.62085,"High_Gap","Over_Penetrated",4,"High_Access_Low_Poverty",0.807866216054629,1.75950855771643,0.430664753883312,-0.246774241332266,-0.647909990406954,0.0030577059244012
"Austria",2013,8.46,0.1,4.3e+11,4.31e+11,97.3,13300000,156.52,80.62,100,100,7.53,4.48,10579892540,47,57.34,0.92,10,100,2230000,26.32,37.12,43.15,3.54e+11,43.29,4.8,3.72e+11,57.74,-0.83,52.1,30.8,0.3,0.2,36.34,77.01,80.96,0.97,99.29,NA,15751,1857.47,98.86,1.29,76.96,84.35,7.39,1.5652,87.82,4.40207432997766,16.40327466838,0.182321556793955,3.79075891793511,3.30761903470259,2,"Very High","Above Average",126.186424,4119.6064,80.45876,55.78904,"High_Gap","Over_Penetrated",4,"High_Access_Low_Poverty",0.832660760794814,1.57272649160299,0.51469886735204,-0.433874203495272,-0.607661979475494,0.30825184560825
"Austria",2014,7.95,0.39,4.43e+11,4.43e+11,96.73,13000000,151.56,81,100,100,7.98,4.7,-2587541536,47.12,57.53,1.11,10,100,2360000,27.6,39.03,43.73,3.63e+11,43.85,5.5,3.76e+11,57.08,0.09,51.07,30.5,0.2,0.1,36.86,76.68,81.02,0.97,99.55,NA,20044,2345.33,97.34,1.31,77.19,84.88,7.69,1.5156,86.72,4.40671924726425,16.3804599923489,0.0953101798043249,3.8033235885048,3.35340671782581,2,"Very High","Above Average",122.7636,4183.056,80.919,56.295,"High_Gap","Over_Penetrated",4,"High_Access_Low_Poverty",0.848630128593578,1.37434553915701,0.616174023238808,-0.527424184576776,-0.647909990406954,0.346147348540169
"Austria",2015,7.91,-2.09,3.82e+11,3.78e+11,96.25,13500000,155.87,83.94,100,100,7.84,4.51,5836278366,47,57.72,1.45,10,100,2460000,28.41,39.27,44.29,3.1e+11,44.41,5.3,3.78e+11,56.5,-0.59,50.33,30.5,0.7,0.5,36.4,76.79,82.26,0.97,98.99,1.1337e+10,26636,3081.91,99.4,1.34,79.69,88.27,8.58,1.5587,89.4066666666667,4.44194512488512,16.4182003174827,0.405465108108164,3.81573234510986,3.3813347525659,3,"Very High","Above Average",130.837278,4428.2667,83.5203,58.3383,"High_Gap","Over_Penetrated",4,"Medium_Balance",0.972182605773484,1.54672898775422,0.680388770323402,-0.153224260250763,-0.647909990406954,0.384042851472088
"Austria",2016,7.64,-7.31,3.96e+11,3.96e+11,96.17,11100000,126.82,84.32,100,100,9.29,4.55,2023538040,46.96,57.91,1.41,10,100,2520000,28.88,39.81,44.67,3.25e+11,44.79,5.2,3.91e+11,56.66,2.65,50.19,30.8,0.7,0.5,37.57,76.75,82.85,0.97,98.97,1.1634e+10,38878,4449.98,97.15,1.85,80.73,87.96,7.22999999999999,1.2682,80.0066666666667,4.44640889360315,16.2224557563726,0.405465108108164,3.824065726669,3.39718936026462,3,"Very High","Above Average",106.934624,3662.5616,83.8984,58.34944,"High_Gap","Adequately_Penetrated",4,"Medium_Balance",0.988151973572248,0.384840546513162,0.717649179125574,-0.153224260250763,-0.607661979475494,0.409757657033033
"Austria",2017,6.99,3.24,4.17e+11,4.13e+11,96.84,10900000,123.43,87.94,100,100,8.49,4.56,-3410590995,46.95,58.09,1.02,13,100,2510000,28.54,40.75,45.22,3.38e+11,45.33,5.1,3.94e+11,54.94,-0.34,49.45,29.7,0.3,0.2,37,77.23,83.84,0.97,99.03,1.2878e+10,65381,7431.71,98.65,1.36,85.16,90.73,5.57000000000001,1.2343,79.97,4.48796198508255,16.2042734389425,0.182321556793955,3.83578969942856,3.38574527710323,2,"Very High","Above Average",108.544342,3522.6922,87.76412,61.82182,"Medium_Gap","Adequately_Penetrated",4,"High_Access_Low_Poverty",1.14028121418152,0.2492535649019,0.690694840843152,-0.433874203495272,-0.755238019557514,0.446299749145955
"Austria",2018,5.86,-6.29,4.55e+11,4.51e+11,97,11000000,124.25,87.48,100,100,8.87,4.56,1691653145,46.81,58.3,0.84,13,100,2520000,28.52,41.6,47.83,3.68e+11,47.93,4.8,4.03e+11,55.81,1.6,50.46,30.8,0.6,0.4,36.99,76.64,85.87,0.97,98.93,1.4109e+10,147681,16705.01,97.75,1.2,85.44,89.55,4.11,1.2425,80.0833333333333,4.48277653777402,16.2134059216717,0.336472236621213,3.89039070530103,3.38506799973227,2,"Very High","Above Average",108.6939,3543.61,87.13008,60.53616,"Medium_Gap","Adequately_Penetrated",4,"High_Access_Low_Poverty",1.1209498742146,0.282050415911114,0.689109291532421,-0.246774241332266,-0.607661979475494,0.62224315561558
"Austria",2019,5.5,-2.79,4.45e+11,4.43e+11,96.37,10700000,120.79,87.75,100,100,9.54,4.79,5227955310,46.88,58.52,0.82,13,100,2520000,28.36,41.93,49.24,3.62e+11,49.34,4.7,4.1e+11,55.48,1.05,50.61,30.2,0.6,0.4,36.93,76.61,86.32,0.98,98.83,1.3922e+10,233527,26298.32,99.46,1.16,85.27,90.28,5.01,1.2079,78.9666666666667,4.48582342835553,16.1857543928901,0.336472236621213,3.91879998970717,3.37963320374631,2,"Very High","Above Average",105.993225,3425.6044,87.399,61.2495,"Medium_Gap","Adequately_Penetrated",4,"High_Access_Low_Poverty",1.13229653028214,0.143663703116138,0.676424897046575,-0.246774241332266,-0.688158001338414,0.717658618354877
"Belarus",2008,23.22,3.6,60752106347,59964234226,106.12,8130000,83.04,23,93.2,95.8,16.9,0.57,-2157300000,49.83,73.73,0.27,9,85.9,478000,5.02,26.36,22.99,51003485312,23.35,8.3,48805110550,NA,16.74,NA,27.8,0.2,0,NA,NA,70.51,0.98,NA,8.6e+08,NA,NA,94.28,NA,NA,NA,NA,0.8304,37.02,3.17805383034795,15.9110716045252,0,3.1925318495286,1.79508725932073,2,"Low","Below Average",19.0992,416.8608,23,16.606,"Unknown","Under_Penetrated",1,"Medium_Balance",-1.58879969332295,-1.36619132810072,-1.17391114857619,-0.620974165658279,-1.01014208879009,-1.04109874093187
"Belarus",2009,24.06,3.69,50873167326,49759479064,109.17,9690000,99.27,27.43,93.8,96.2,12.79,0.57,-1774200000,49.85,74.17,0.36,9,86.8,1090000,11.49,28.31,27.94,42585360174,28.25,2.1,48548267290,48.2,-3.95,42.2,27.7,0.1,0,NA,NA,75.9,0.98,91.41,7.52e+08,NA,NA,96.99,NA,25.05,30.77,5.72,0.9927,46.0633333333333,3.34744492566291,16.0866050870661,0,3.37587957367787,2.52492832413749,1,"Medium","Below Average",27.229761,1140.6123,27.43,19.83189,"Medium_Gap","Under_Penetrated",1,"Medium_Balance",-1.40263048451105,-0.717053655076892,-0.660985946554799,-0.620974165658279,-1.02355809243391,-0.709513090277579
"Belarus",2010,22.38,2.43,57231904543,56069265841,112.32,10300000,106.18,31.8,94.4,96.6,12.91,0.58,-1342800000,49.89,74.67,0.45,9,87.7,1670000,17.56,27.74,28.44,47583347699,28.6,2,52398297697,NA,8.21,NA,28.6,0,0,NA,NA,82.67,0.98,NA,7.48e+08,48,5.06,96.13,0.97,29.37,34.98,5.61,1.0618,51.8466666666667,3.4904285153901,16.1476545502872,0,3.38777436133001,2.92100872735805,1,"Medium","Below Average",33.76524,1864.5208,31.8,22.7052,"Medium_Gap","Adequately_Penetrated",1,"Medium_Balance",-1.21898275482527,-0.440680191084613,-0.179771730748021,-0.620974165658279,-0.902814059639534,-0.685828400945129
"Belarus",2011,22.39,6.48,61762382328,61079871267,99.37,10700000,110.18,39.65,95,97.1,18.6,0.58,-3876900000,49.95,75.19,0.45,9,88.7,2100000,22.15,27.71,32.13,51663370435,32.23,1.6,55606056092,NA,18.18,NA,27.2,0,0,NA,NA,91.26,0.98,NA,7.29e+08,86,9.09,98.96,2.9,37.25,42.97,5.72,1.1018,57.3266666666667,3.70499883599382,16.1857543928901,0,3.5034530823665,3.14199478053224,1,"Medium","Below Average",43.68637,2440.487,39.65,28.8652,"Medium_Gap","Adequately_Penetrated",2,"Medium_Balance",-0.8890892358245,-0.280695552015277,0.184111836064682,-0.620974165658279,-1.09063811065301,-0.440184337297154
"Belarus",2012,23.59,2.23,65685890439,64215516439,96.71,10700000,110.14,46.91,95.6,97.5,17.17,0.58,-1308100000,50,75.7,0.52,9,89.7,2530000,26.76,31.18,37.42,54185455633,37.49,2.5,55880011073,NA,3.9,NA,26.5,0,0,NA,NA,98.6,0.98,NA,9.48e+08,241,25.51,97.61,3.45,44.87,49.76,4.89,1.1014,61.27,3.86932425089503,16.1857543928901,0,3.65039846729565,3.3235961356386,1,"Medium","Below Average",51.666674,2947.3464,46.91,34.47885,"Medium_Gap","Adequately_Penetrated",2,"Medium_Balance",-0.583990261563914,-0.28229539840597,0.549580952188117,-0.620974165658279,-1.18455013615975,-0.0842372919009125
"Belarus",2013,23.01,2.97,75527558966,72875339441,103.48,11100000,114.69,54.17,96.2,97.9,14.25,0.57,-1983900000,50.04,76.2,0.62,9,90.7,2790000,29.43,37.64,46.39,61288999699,46.47,0.9,55703404921,NA,-0.23,NA,26.6,0,0,NA,NA,101.42,0.98,NA,1.333e+09,366,38.76,94.9,4.25,51.47,57.94,6.47,1.1469,66.0966666666667,4.01041932728434,16.2224557563726,0,3.86009793256323,3.41542896390888,1,"High","Below Average",62.127573,3375.3267,54.17,39.76078,"High_Gap","Adequately_Penetrated",2,"Medium_Balance",-0.278891287303327,-0.1003128714646,0.76125178517067,-0.620974165658279,-1.17113413251593,0.523444165828791
"Belarus",2014,20.61,2.36,78812805039,76448782778,101.42,11400000,117.62,59.02,96.8,98.3,13.47,0.57,-1788600000,50.1,76.69,0.7,9,91.9,2680000,28.34,40.29,46.74,64649151125,46.8,0.9,56959099295,NA,3.1,NA,27.2,0,0,NA,NA,99.85,0.99,NA,1.308e+09,579,61.28,94.26,4.65,56.51,62.59,6.08,1.1762,68.3266666666667,4.09467784001222,16.249124001084,0,3.86702563949741,3.37895177271484,1,"High","Below Average",69.419324,3333.3508,59.02,42.96656,"High_Gap","Adequately_Penetrated",2,"Medium_Balance",-0.075071724608583,0.0168758766536889,0.674839347735845,-0.620974165658279,-1.09063811065301,0.545775444342243
"Belarus",2015,17.84,2.93,56454889147,54061945286,96.83,11400000,118.02,62.23,97.4,98.6,14.98,0.57,-1545700000,50.15,77.18,0.77,9,93.1,2900000,30.6,43.52,44.26,45644199339,44.32,0.9,54061945286,NA,-4.7,NA,25.6,0,0,NA,NA,98.03,0.99,NA,9.97e+08,1021,107.92,94.1,5.43,60.19,65.11,4.92,1.1802,70.2833333333333,4.14677887207052,16.249124001084,0,3.81374843615981,3.45315712059287,1,"High","Above Average",73.443846,3611.412,62.23,46.29912,"Medium_Gap","Adequately_Penetrated",3,"High_Access_Low_Poverty",0.0598274086388661,0.0328743405606222,0.854006419848418,-0.620974165658279,-1.30529416895413,0.377952502786601
"Belarus",2016,15.53,2.61,47723545321,45473302429,96.64,11400000,117.84,71.11,98,99,12.48,0.57,-1.124e+09,50.21,77.66,0.71,9,94.7,3070000,32.29,45.37,45.29,38402872606,45.34,0.6,52504461350,47.85,-5.74,42.72,25.3,0,0,14.39,82.96,94.76,0.99,NA,8.91e+08,4171,440.47,94.38,6.05,70.91,71.39,0.480000000000004,1.1784,73.7466666666667,4.27819273092867,16.249124001084,0,3.83600551900423,3.50525705158693,1,"High","Above Average",83.796024,3805.0536,71.11,53.11917,"Low_Gap","Adequately_Penetrated",3,"High_Access_Low_Poverty",0.433006319304707,0.0256750318025023,0.987985336605165,-0.620974165658279,-1.34554217988559,0.446976454555454
"Belarus",2017,12.94,2.33,54725302250,52669765497,98.14,11400000,117.59,74.44,98.7,99.3,13.75,0.55,-1208500000,50.08,78.13,0.5,9,96.6,3160000,33.31,44.6,39.9,44370032756,39.98,0.6,54347910375,48.37,4.2,43.87,25.4,0,0,17.16,83.76,91.33,0.99,NA,1.082e+09,21465,2269.27,95.61,6.68,74.55,74.28,-0.269999999999996,1.1759,75.1133333333333,4.3233376383252,16.249124001084,0,3.71308414281075,3.53543685687036,1,"High","Above Average",87.533996,3916.9229,74.44,55.53224,"Female_Higher","Adequately_Penetrated",3,"High_Access_Low_Poverty",0.572948410804398,0.0156759918606688,1.06884835145243,-0.620974165658279,-1.33212617624177,0.0842623550642277
"Belarus",2018,11.6,2.38,60031173808,57861187726,97.37,11600000,119.84,79.13,99.3,99.7,14.74,0.53,-1371300000,49.79,78.6,0.37,9,98.2,3200000,33.77,44.86,40.61,48509547432,40.69,0.5,56112036764,45.97,4.45,41.07,25.2,0,0,17.26,83.71,84.54,0.99,NA,1.17e+09,32440,3436.88,96.76,6.8,79.01,79.29,0.280000000000001,1.1984,77.58,4.38365031578998,16.2665157422835,0,3.73026129189271,3.54875494601977,1,"Very High","Above Average",94.829392,4046.9968,79.13,59.18924,"Low_Gap","Adequately_Penetrated",3,"High_Access_Low_Poverty",0.77004402916282,0.10566735133717,1.10531598559924,-0.620974165658279,-1.35895818352941,0.132308439138625
"Belarus",2019,11.83,1.98,64410122847,62499831005,99.96,11600000,120.19,82.79,100,100,13.03,0.69,-1277100000,50.16,79.04,0.37,9,100,3210000,34.07,48.2,42.84,52403178269,42.94,0.5,57294424801,44.82,3.07,40.25,25.3,0,0,17.66,83.4,80.17,0.99,98.17,1224500000,54170,5750.68,99.11,6.65,83.03,82.47,-0.560000000000002,1.2019,79.0166666666667,4.4283136686252,16.2665157422835,0,3.78282506695646,3.55734606415209,1,"Very High","Above Average",99.505301,4094.8733,82.79,61.84413,"Female_Higher","Adequately_Penetrated",4,"High_Access_Low_Poverty",0.923854255856174,0.119666007255737,1.1290992252602,-0.620974165658279,-1.34554217988559,0.2845671562758
"Belgium",2008,10.67,36.8,5.17e+11,5.3e+11,99.33,11300000,105.73,68.86,100,100,8.46,4.2,32864044192,44.96,97.56,0.84,12,100,2980000,27.85,46.98,43.67,4.33e+11,40.37,5.5,4.36e+11,33.4,-2.12,27.4,28.4,0.1,0.1,32.08,78.29,62.76,1.09,78.32,NA,NA,NA,NA,0.82,67.83,74.71,6.88,1.0573,67.48,4.24649323937869,16.2403133721781,0.0953101798043249,3.72255598047332,3.36210999295411,1,"High","Above Average",72.805678,2944.5805,68.79114,49.30376,"High_Gap","Adequately_Penetrated",2,"Medium_Balance",0.338450852075187,-0.458678462979913,0.635993389622942,-0.527424184576776,-0.929646066927174,0.110653866034671
"Belgium",2009,10.68,16.01,4.83e+11,4.92e+11,97.74,11800000,109.02,74.54,100,100,5.42,4.47,-44015051904,45.16,97.6,0.85,12,100,3150000,29.16,52.69,47.09,3.98e+11,45.38,5.6,4.34e+11,32.44,-2.2,25.32,28.6,0.1,0.1,31.27,77.68,64.98,1.09,79.43,2.0813e+10,NA,NA,NA,1.01,72.92,79.52,6.59999999999999,1.0902,70.9066666666667,4.32466231728431,16.2836101741817,0.0953101798043249,3.83686833182739,3.40651654313976,1,"High","Above Average",81.263508,3179.0232,74.46546,53.22156,"High_Gap","Adequately_Penetrated",3,"High_Access_Low_Poverty",0.577150876014599,-0.327091097345385,0.739846869475805,-0.527424184576776,-0.902814059639534,0.449683276193449
"Belgium",2010,10.27,26.07,4.81e+11,4.89e+11,98.3,12200000,111.73,77.64,100,100,5.98,4.47,-58665007469,45.36,97.65,0.96,12,100,3370000,30.84,51.92,45.6,3.96e+11,43.47,5.7,4.39e+11,32.51,0.49,25.23,28.4,0.1,0.1,32.99,76.85,66.86,1.08,79.64,2.0884e+10,4378,401.81,NA,1.28,75.32,83.21,7.89,1.1173,73.4033333333333,4.36488047583891,16.3169465916707,0.0953101798043249,3.7948148045226,3.46072336097618,1,"Very High","Above Average",86.747172,3445.7532,77.56236,55.59024,"High_Gap","Adequately_Penetrated",3,"High_Access_Low_Poverty",0.707427297530827,-0.218701504375909,0.873033011577186,-0.527424184576776,-0.929646066927174,0.320432542979224
"Belgium",2011,9.94,31.27,5.23e+11,5.24e+11,100.1,12500000,114.06,81.61,100,100,4.1,4.13,-34518425846,45.42,97.7,1.35,12,100,3540000,32.1,53.05,46.77,4.22e+11,45.04,5.5,4.36e+11,31.98,-2.62,25.99,28.1,0.2,0.1,31.57,76,67.7,1.08,80.1,2.2836e+10,6600,597.92,NA,1.91,79.01,84.23,5.22,1.1406,75.9233333333333,4.41413073857441,16.3412392822725,0.0953101798043249,3.82951058385368,3.49953328238302,2,"Very High","Above Average",93.084366,3661.326,81.52839,58.67759,"Medium_Gap","Adequately_Penetrated",3,"High_Access_Low_Poverty",0.874265166375803,-0.125510452118021,0.972922618153223,-0.527424184576776,-0.969894077858634,0.426675292270497
"Belgium",2012,9.09,2.38,4.96e+11,5.08e+11,99.94,12300000,111.62,80.72,100,100,5.05,4.09,29684338022,45.41,97.74,0.67,12,100,3690000,33.24,54.76,49.22,4.1e+11,47.69,5.3,4.49e+11,31.48,2.62,25.26,27.5,0.2,0.1,31.3,75.83,69.75,1.08,80.29,2.2357e+10,10633,957.33,NA,1.74,78.66,82.79,4.13000000000001,1.1162,75.1933333333333,4.40329876994942,16.3251099016435,0.0953101798043249,3.88547367019461,3.53339455127354,2,"Very High","Above Average",90.099664,3710.2488,80.63928,58.522,"Medium_Gap","Adequately_Penetrated",3,"High_Access_Low_Poverty",0.836863226005015,-0.223101081950316,1.06329892886487,-0.527424184576776,-1.05039009972155,0.606002225787615
"Belgium",2013,7.83,-5.68,5.22e+11,5.35e+11,99.2,12300000,110.92,82.17,100,100,4.61,4.3,17271778736,45.76,97.79,0.52,12,100,3830000,34.31,57.48,50.55,4.33e+11,49.13,5.3,4.53e+11,30.99,0.53,23.64,27.7,0.1,0.1,31.29,75.75,71.78,1.08,81.59,2.4507e+10,14067,1260.55,NA,1.72,80.17,84.19,4.02,1.1092,75.8,4.4208867058806,16.3251099016435,0.0953101798043249,3.91461963127541,3.5641662099403,1,"Very High","Above Average",91.142964,3805.6652,82.08783,59.40891,"Medium_Gap","Adequately_Penetrated",3,"High_Access_Low_Poverty",0.897798971552928,-0.25109839378745,1.14812581698897,-0.527424184576776,-1.02355809243391,0.703447804755407
"Belgium",2014,7.45,-2.84,5.35e+11,5.47e+11,99.18,12700000,113.94,85,100,100,5.18,4.11,14787640970,46.07,97.83,0.49,12,100,4010000,35.78,59.15,52.55,4.43e+11,51.54,5.2,4.59e+11,30.2,1.19,23.18,28.1,0.1,0.1,30.82,75.74,74.04,1.08,82.34,2.6444e+10,18047,1610.04,NA,1.61,84.13,85.88,1.75,1.1394,78.24,4.45434729625351,16.357112630169,0.0953101798043249,3.96157478425739,3.60495421917618,1,"Very High","Above Average",96.849,4076.7732,84.915,61.115,"Low_Gap","Adequately_Penetrated",3,"High_Access_Low_Poverty",1.01672873700161,-0.130309991290101,1.26466369132768,-0.527424184576776,-0.969894077858634,0.866533808444559
"Belgium",2015,6.86,-4.22,4.62e+11,4.69e+11,98.58,12800000,113.56,85.05,100,100,5.95,4.3,26844377439,46.13,97.88,0.62,12,100,4120000,36.55,62.82,57.79,3.81e+11,56.54,5,4.69e+11,30,1.78,23.36,27.7,0.1,0.1,29.62,75.02,76.42,1.08,84.36,1.5856e+10,22982,2038.46,NA,1.63,84.28,85.83,1.55,1.1356,78.3866666666667,4.45492852265755,16.3649558070148,0.0953101798043249,4.0524803581234,3.62567337821014,1,"Very High","Above Average",96.58278,4150.618,84.96495,61.49115,"Low_Gap","Adequately_Penetrated",4,"High_Access_Low_Poverty",1.01882996960671,-0.145508532001688,1.32570733979081,-0.527424184576776,-1.02355809243391,1.20488651319384
