"Access_Electricity","Access.to.electricity..rural....of.rural.population.","Access.to.electricity..urban....of.urban.population.","Communications_Imports","Computer..communications.and.other.services....of.commercial.service.exports.","Computer..communications.and.other.services....of.commercial.service.imports.","Gini_Index","Internet_Usage","Secure.Internet.servers","Secure.Internet.servers..per.1.million.people.","Poverty_Rate","Poverty_Gap","Individuals.using.the.Internet..female....of.female.population.","Individuals.using.the.Internet..male....of.male.population.","Mobile.cellular.subscriptions","Mobile_Cellular_Subscriptions","Log_Internet_Usage","Log_Access_Electricity","Log_Gini_Index","Log_Poverty_Rate","Log_Mobile_Cellular_Subscriptions","Log_Poverty_Gap","Log_Communications_Imports","Scaled_Internet_Usage","Scaled_Access_Electricity","Scaled_Gini_Index","Scaled_Poverty_Rate","Scaled_Mobile_Cellular_Subscriptions","Scaled_Poverty_Gap","Scaled_Communications_Imports","Access_Electricity_x_Gini","Poverty_Gap_x_Electricity","Communications_x_Internet","Internet_x_Electricity","Mobile_Cellular_x_Gini","Poverty_Quartile"
100,100,100,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,84.4,79,1106.95,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,63931,89.58,4.44734610079452,4.61512051684126,3.6168412344903,1.90905665524534,4.50623343812807,1.08751957056636,3.62255743873369,1.43465885809302,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,-0.209368726608225,-1.39105197240841e-14,-1.17503342320873e-14,3621.98132780083,196.690573770492,3074.96027142857,8440,3244.57087344398,2
100,100,100,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,86.1,87,1214.73,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,66241,92.49,4.46705688385846,4.61512051684126,3.6168412344903,1.90905665524534,4.53785447870322,1.08751957056636,3.62255743873369,1.49464376317051,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,-0.139520143821516,-1.39105197240841e-14,-1.17503342320873e-14,3621.98132780083,196.690573770492,3136.896675,8610,3349.97053008299,2
100,100,100,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,87.9,158,2202.21,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,71336,99.43,4.48751214251986,4.61512051684126,3.6168412344903,1.90905665524534,4.60946096740525,1.08751957056636,3.62255743873369,1.5581571920761,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,0.0270603250924923,-1.39105197240841e-14,-1.17503342320873e-14,3621.98132780083,196.690573770492,3202.47639642857,8790,3601.33603423237,2
100,100,100,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,89.7,219,3019.02,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,76132,104.95,4.50755735712109,4.61512051684126,3.6168412344903,1.90905665524534,4.66296728471431,1.08751957056636,3.62255743873369,1.62167062098168,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,0.159556605842539,-1.39105197240841e-14,-1.17503342320873e-14,3621.98132780083,196.690573770492,3268.05611785715,8970,3801.26940352697,2
100,100,100,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,91.57,263,3561.9,5.74672131147541,1.96690573770492,90.27,92.85,80337,108.8,4.52796511507912,4.61512051684126,3.6168412344903,1.90905665524534,4.69866052907543,1.08751957056636,3.62255743873369,1.68765401656692,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,0.251967961075814,-1.39105197240841e-14,-1.17503342320873e-14,3621.98132780083,196.690573770492,3336.18616178572,9157,3940.7156846473,2
100,100,100,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,43.7411033057851,400,5332.41,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,82614,110.13,3.8008926161465,4.61512051684126,3.6168412344903,1.90905665524534,4.71070068719755,1.08751957056636,3.62255743873369,-6.26791743501073e-15,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,0.283891883792763,-1.39105197240841e-14,-1.17503342320873e-14,3621.98132780083,196.690573770492,1593.62742765097,4374.11033057851,3988.88803630705,2
100,100,100,47.95,9.03,47.82,36.2198132780083,90.72,1557,20394.8,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,87909,115.15,4.5187404579897,4.61512051684126,3.6168412344903,1.90905665524534,4.75488245921642,1.08751957056636,3.89079936897652,1.65766156402818,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,0.40438668983719,-1.39105197240841e-14,0.761820474779536,3621.98132780083,196.690573770492,4350.024,9072,4170.71149896266,2
38.5,6.6,61.3,72.85,9.12,70.61,42.7,1.9,82041.0339782916,3567.78490926012,14.6,4,63.99525,67.5129845422117,6770000,31.23,1.06471073699243,3.67630067190708,3.77734810210154,2.74727091425549,3.47289769582735,1.6094379124341,4.30203600897739,-1.47637330007952,-1.60095470910053,1.40704100027448,1.16784741311435,-1.6099408247541,0.670358382938558,2.4089181518305,1643.95,154,138.415,73.15,1333.521,4
33.8,77.8707367149758,57.7,73.59,9.17,72.2,36.2198132780083,2.3,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,8110000,36.03,1.19392246847243,3.54961738678043,3.6168412344903,1.90905665524534,3.61172839492552,1.08751957056636,4.31200644996707,-1.46225920476716,-1.77204150992589,1.558227305166e-13,-1.75741141726725e-14,-1.49472666758014,-1.39105197240841e-14,2.45786804263443,1224.22968879668,66.4814139344263,169.257,77.74,1304.99987240664,2
35,77.8707367149758,73.6,76.94,11.1,73.02,36.2198132780083,2.8,30,1.28,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,9400000,40.25,1.33500106673234,3.58351893845611,3.6168412344903,1.90905665524534,3.71965111278069,1.08751957056636,4.35593929991056,-1.44461658562673,-1.72835977354494,1.558227305166e-13,-1.75741141726725e-14,-1.39343422106471,-1.39105197240841e-14,2.67946552127381,1267.69346473029,68.8417008196722,215.432,98,1457.84748443983,2
34.6,77.8707367149758,82.5,81.82,8.11,80.8,36.2198132780083,4.7,45,1.85,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,12100000,49.77,1.7404661748405,3.57234563785798,3.6168412344903,1.90905665524534,3.9273056289593,1.08751957056636,4.41666957811742,-1.37757463289305,-1.74292035233859,1.558227305166e-13,-1.75741141726725e-14,-1.1649261426697,-1.39105197240841e-14,3.00227020657537,1253.20553941909,68.0549385245902,384.554,162.62,1802.66010684647,2
37.3,77.8707367149758,70.3,77.88,6.69,76.87,36.2198132780083,7.7,80,3.18,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,12800000,50.76,2.16332302566054,3.6454498961866,3.6168412344903,1.90905665524534,3.94661765019264,1.08751957056636,4.36792771029438,-1.27171891805042,-1.64463644548147,1.558227305166e-13,-1.75741141726725e-14,-1.14116322275257,-1.39105197240841e-14,2.74164511229501,1350.99903526971,73.3655840163935,599.676,287.21,1838.5177219917,2
38.4,77.8707367149758,68.6,74.58,4.36,72.71,36.2198132780083,13,119,4.55,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,13300000,50.81,2.63905732961526,3.67376581630389,3.6168412344903,1.90905665524534,3.9475831808267,1.08751957056636,4.32519169792134,-1.08470715516176,-1.60459485379894,1.558227305166e-13,-1.75741141726725e-14,-1.13996307528201,-1.39105197240841e-14,2.52335505870995,1390.84082987552,75.5291803278689,969.54,499.2,1840.3287126556,2
32,77.8707367149758,51,75.42,3.99,74.72,36.2198132780083,21.36,160,5.9,5.74672131147541,1.96690573770492,20.2,22.39,14100000,51.8,3.1072736482869,3.49650756146648,3.6168412344903,1.90905665524534,3.96651119071222,1.08751957056636,4.33624444201875,-0.789722563133607,-1.8375641144973,1.558227305166e-13,-1.75741141726725e-14,-1.11620015536488,-1.39105197240841e-14,2.57891979962251,1159.03402489627,62.9409836065574,1610.9712,683.52,1876.18632780083,2
42,3.8,64,72.37,5.43,71.21,36.2198132780083,22,227,8.07,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,13900000,49.36,3.13549421592915,3.76120011569356,3.6168412344903,1.90905665524534,3.91919720917615,1.08751957056636,4.2955151327259,-0.767140010633844,-1.47354964465611,1.558227305166e-13,-1.75741141726725e-14,-1.17476735192831,-1.39105197240841e-14,2.37716687130904,1521.23215767635,82.6100409836066,1592.14,924,1787.80998340249,2
41.8,77.8707367149758,67.9,65.6,7.8,64.2,36.2198132780083,23.2,240,8.23,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1.3e+07,44.59,3.18635263316264,3.75653810258775,3.6168412344903,1.90905665524534,3.81968839422535,1.08751957056636,4.19870457754634,-0.724797724696789,-1.48082993405293,1.558227305166e-13,-1.75741141726725e-14,-1.28926142061993,-1.39105197240841e-14,1.92934151895422,1513.98819502075,82.2166598360656,1521.92,969.76,1615.04147406639,2
42.9,77.8707367149758,69.4,64.83,8.23,62.41,36.2198132780083,26,322,10.66,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,13300000,44.11,3.29583686600433,3.78191432008113,3.6168412344903,1.90905665524534,3.8091039514203,1.08751957056636,4.18707566147979,-0.625999057510328,-1.4407883423704,1.558227305166e-13,-1.75741141726725e-14,-1.30078283633732,-1.39105197240841e-14,1.8784071731177,1553.82998962656,84.3802561475411,1685.58,1115.4,1597.65596369295,2
45.3,7.3,65.3,53.89,9.39,52.39,51.3,29,345,11.03,31.1,11.9,63.99525,67.5129845422117,13300000,42.49,3.40119738166216,3.83514196109219,3.95699637107088,3.46885603013597,3.77253102660955,2.55722731136763,4.0053311825618,-0.52014334266769,-1.35342486960851,3.27435642211158,3.34438369919824,-1.33966761438353,3.27517180621607,1.15474257123266,2323.89,539.07,1562.81,1313.7,2179.737,4
45.6,77.8707367149758,72.2,49.96,8.51,48.94,36.2198132780083,32.13,469,14.5,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,14800000,45.84,3.5004392163118,3.8416005411316,3.6168412344903,1.90905665524534,3.84673753872952,1.08751957056636,3.93104101126391,-0.409700546848538,-1.34250443551328,1.558227305166e-13,-1.75741141726725e-14,-1.25925773385588,-1.39105197240841e-14,0.894778961963168,1651.62348547718,89.6909016393443,1605.2148,1465.128,1660.3162406639,2
100,100,100,53.49,5,52.32,36.2198132780083,38,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,136592,164.07,3.66356164612965,4.61512051684126,3.6168412344903,1.90905665524534,5.10636962635945,1.08751957056636,3.99801719859501,-0.202576198139777,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,1.57861097503506,-1.39105197240841e-14,1.1282831707981,3621.98132780083,196.690573770492,2032.62,3800,5942.58476452282,2
98.5,98,99.9,59.62,5.19,58.7,36.2198132780083,42,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,134925,159.61,3.76120011569356,4.60015764416455,3.6168412344903,1.90905665524534,5.07897906607481,1.08751957056636,4.10462487162966,-0.0614352450162601,0.583132109946641,1.558227305166e-13,-1.75741141726725e-14,1.47155782066093,-1.39105197240841e-14,1.53377348245764,3567.65160788382,193.740215163935,2504.04,4137,5781.04439730291,2
98.7,98.2,100,56.93,5.02,55.78,36.2198132780083,47,60,700.16,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,167970,196.01,3.87120101090789,4.60216567696779,3.6168412344903,1.90905665524534,5.28325448887099,1.08751957056636,4.05923538510853,0.114990946388136,0.590412399343465,1.558227305166e-13,-1.75741141726725e-14,2.34526517923008,-1.39105197240841e-14,1.35583401453527,3574.89557053942,194.133596311476,2675.71,4638.9,7099.44560062241,2
94.6,92.7,100,58.54,4.91,57.73,36.2198132780083,52,73,841.7,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,176008,202.94,3.97029191355212,4.56017282005736,3.6168412344903,1.90905665524534,5.31782583293608,1.08751957056636,4.08664835558763,0.291417137792532,0.441166466708575,1.558227305166e-13,-1.75741141726725e-14,2.51160561864998,-1.39105197240841e-14,1.46233310128434,3426.39433609959,186.069282786885,3044.08,4919.2,7350.448906639,2
100,100,100,55.95,5.1,55.18,36.2198132780083,58,47,536.08,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,127381,145.29,4.07753744390572,4.61512051684126,3.6168412344903,1.90905665524534,4.98559095298999,1.08751957056636,4.04217368989319,0.503128567477807,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,1.12783558509197,-1.39105197240841e-14,1.29100848347061,3621.98132780083,196.690573770492,3245.1,5800,5262.37667116183,2
100,100,100,55.35,4.9,54.26,36.2198132780083,63.4,65,734.49,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,114358,129.22,4.16511363311031,4.61512051684126,3.6168412344903,1.90905665524534,4.86922532780872,1.08751957056636,4.03158224048579,0.693668854194555,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,0.74210818805334,-1.39105197240841e-14,1.25131938281878,3621.98132780083,196.690573770492,3509.19,6340,4680.32427178423,2
100,100,100,50.06,5.75,50.01,36.2198132780083,67.78,72,806.85,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,120041,134.52,4.23091300500412,4.61512051684126,3.6168412344903,1.90905665524534,4.90911923090374,1.08751957056636,3.93300141181334,0.848218197864806,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,0.869323819932914,-1.39105197240841e-14,0.901393812071807,3621.98132780083,196.690573770492,3393.0668,6778,4872.28928215768,2
100,100,100,54.1,7.16,54.07,36.2198132780083,70,65,722.7,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,176000,195.69,4.26267987704132,4.61512051684126,3.6168412344903,1.90905665524534,5.2816288852618,1.08751957056636,4.00914971615887,0.926551426848358,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,2.33758423541848,-1.39105197240841e-14,1.1686337564608,3621.98132780083,196.690573770492,3787,7000,7087.85526037344,2
100,100,100,57.04,6.44,57.04,36.2198132780083,73,76,839.19,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,180000,198.75,4.30406509320417,4.61512051684126,3.6168412344903,1.90905665524534,5.29706658464638,1.08751957056636,4.06113242801599,1.032407141691,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,2.41103326061688,-1.39105197240841e-14,1.36311034965477,3621.98132780083,196.690573770492,4163.92,7300,7198.68788900415,2
100,100,100,53.92,5.89,53.92,36.2198132780083,76.2,85,932.85,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,184000,201.93,4.34639945703073,4.61512051684126,3.6168412344903,1.90905665524534,5.31286109198888,1.08751957056636,4.00587758089977,1.14531990418981,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,2.48736263974462,-1.39105197240841e-14,1.15672702626525,3621.98132780083,196.690573770492,4108.704,7620,7313.86689522822,2
100,100,100,52.6,5.37,52.6,36.2198132780083,79.6,81,884.03,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,4.38949864951258,4.61512051684126,3.6168412344903,1.90905665524534,4.59817200574704,1.08751957056636,3.98154906807676,1.2652897143448,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,-4.77543397547271e-15,-1.39105197240841e-14,1.06941100483122,3621.98132780083,196.690573770492,4186.96,7960,3560.50272223807,2
100,100,100,53.25,4.94,53.25,36.2198132780083,83.2,87,944.45,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,184000,199.75,4.43319492124828,4.61512051684126,3.6168412344903,1.90905665524534,5.30206035282687,1.08751957056636,3.99360299242057,1.39231657215596,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,2.43503621002812,-1.39105197240841e-14,1.11240753053737,3621.98132780083,196.690573770492,4430.4,8320,7234.90770228216,2
97.5,94,97.9,34.68,41.73,32.88,45,28.11,82041.0339782916,3567.78490926012,1.6,0.6,63.99525,67.5129845422117,46500000,115.48,3.37108175775753,4.59005654817804,3.8286413964891,0.955511445027436,4.75771958444838,0.470003629245736,3.57459030771181,-0.551547204737672,0.546730662962521,1.9064393107658,-0.546999357739631,0.412307663142899,-0.450700558725182,-0.115970134636782,4387.5,58.5,974.8548,2740.725,5196.6,1
97.8,94.2,98.2,38.96,45.84,37.12,43.8,34,82041.0339782916,3567.78490926012,1.6,0.5,63.99525,67.5129845422117,52500000,129,3.55534806148941,4.59309760475382,3.80220813942094,0.955511445027436,4.86753445045558,0.405465108108164,3.68787895378035,-0.343717151263294,0.557651097057757,1.64588367050945,-0.546999357739631,0.736827539182868,-0.483672880538822,0.167145450012942,4283.64,48.9,1324.64,3325.2,5650.2,1
98.8,98.6,98.8,36.98,43.33,35.41,43.7,45,1028,25.2,0.7,0.3,63.99525,67.5129845422117,57100000,138.89,3.8286413964891,4.60316818331742,3.79997350161952,0.53062825106217,4.94085639948834,0.262364264467491,3.63705970538414,0.0444204698263775,0.594052544041877,1.62417070048809,-0.665719518798752,0.974216708860034,-0.5496175241661,0.0361714178619015,4317.56,29.64,1664.1,4446,6069.493,1
99,97.8,99.2,38,46.08,36.73,42.7,51,1404,34.03,0.7,0.3,63.99525,67.5129845422117,60700000,146.25,3.95124371858143,4.60517018598809,3.77734810210154,0.53062825106217,4.9921318225317,0.262364264467491,3.66356164612965,0.256131899511653,0.601332833438701,1.40704100027448,-0.665719518798752,1.15087841652676,-0.5496175241661,0.103642888970014,4227.3,29.7,1938,5049,6244.875,1
99.1,96.1,99.4,37.48,47.01,36.01,41.4,55.8,2643,63.33,0.6,0.3,63.99525,67.5129845422117,64300000,153.33,4.03953632572711,4.60616968632117,3.74714836223791,0.470003629245736,5.03909316691274,0.262364264467491,3.65013862579751,0.425501043259873,0.604972978137112,1.12477238999677,-0.678910647805321,1.32081929835834,-0.5496175241661,0.0692456684050936,4102.74,29.73,2091.384,5529.78,6347.862,1
99.3,95.4,99.7,39.03,47.05,37.77,41.1,59.9,3117,73.86,0.7,0.3,63.99525,67.5129845422117,67400000,158.92,4.10923317471585,4.60816569496789,3.74004774068834,0.53062825106217,5.07467369019214,0.262364264467491,3.68962917300448,0.570170520211478,0.612253267533936,1.05963347993269,-0.665719518798752,1.45499578556718,-0.5496175241661,0.171775845088989,4081.23,29.79,2337.897,5948.07,6531.612,1
100,100,100,39.3,43.11,37.89,41.8,64.7,3837,89.92,0.6,0.3,63.99525,67.5129845422117,61200000,142.99,4.18509892549057,4.61512051684126,3.75653810258775,0.470003629245736,4.96974385272018,0.262364264467491,3.69635146895264,0.739539663959698,0.63773428042282,1.21162427008222,-0.678910647805321,1.07262880144612,-0.5496175241661,0.189635940382313,4180,30,2542.71,6470,5976.982,1
99.7,97.6,99.9,35.73,43.57,34.61,36.2198132780083,68.04,5317,123.27,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,61800000,142.96,4.23468604677517,4.61214579972452,3.6168412344903,1.90905665524534,4.96953548321083,1.08751957056636,3.60359385983158,0.857392359817835,0.626813846327584,1.558227305166e-13,-1.75741141726725e-14,1.07190871296378,-1.39105197240841e-14,-0.0465142084960787,3611.11538381743,196.100502049181,2431.0692,6783.588,5177.98450622407,2
99.9,99.3,100,31.97,46.25,31.18,42.3,70.97,32040,735.02,0.7,0.3,70.12,71.91,63700000,145.92,4.27624936551971,4.61412992735956,3.76815263500844,0.53062825106217,4.98988822095147,0.262364264467491,3.49559805708364,0.960778107980811,0.634094135724408,1.32018912018903,-0.665719518798752,1.14295744322105,-0.5496175241661,-0.295232572580883,4225.77,29.97,2268.9109,7089.903,6172.416,1
100,100,100,31.71,51.04,31.06,41.4,74.29,71731,1628.59,0.6,0.2,73.49,75.17,61900000,140.5,4.32134732386203,4.61512051684126,3.74714836223791,0.470003629245736,4.95229971708329,0.182321556793955,3.48768084155029,1.07792509907333,0.63773428042282,1.12477238999677,-0.678910647805321,1.01286145741213,-0.58258984597974,-0.312431182863343,4140,20,2355.7359,7429,5816.7,1
100,99.9,100,32.48,48.84,31.85,41.7,77.7,83320,1872.59,1,0.4,63.99525,67.5129845422117,58600000,131.94,4.36564315542336,4.61512051684126,3.75419892023458,0.693147180559945,4.88989789861344,0.336472236621213,3.51094824562127,1.19824776161113,0.63773428042282,1.18991130006086,-0.626146131779045,0.807396210451914,-0.516645202352461,-0.261496837026827,4170,40,2523.696,7770,5501.898,1
